STATIONID,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX,TMIN,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,5/28/69,15.6,10,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,5/29/69,15,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,5/30/69,14.4,10.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,5/31/69,22.2,10,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/1/69,25.6,11.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/2/69,25,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/3/69,28.3,14.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/4/69,29.4,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/5/69,23.9,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/6/69,18.3,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/7/69,22.2,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/8/69,26.7,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/9/69,27.8,14.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/10/69,22.8,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/11/69,24.4,14.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/12/69,22.8,15,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/13/69,21.7,15,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/14/69,26.7,14.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/15/69,29.4,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/16/69,31.7,15,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/17/69,33.3,16.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/18/69,31.1,15,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/19/69,21.1,14.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/20/69,17.8,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/21/69,19.4,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/22/69,18.3,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/23/69,16.7,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/24/69,15,11.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/25/69,16.7,10.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/26/69,18.9,11.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/27/69,17.8,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/28/69,18.9,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/29/69,20,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,6/30/69,23.3,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/1/69,26.7,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/2/69,20,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/3/69,17.8,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/4/69,19.4,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/5/69,21.1,11.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/6/69,21.1,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/7/69,21.7,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/8/69,25,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/9/69,25.6,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/10/69,16.7,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/11/69,20.6,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/12/69,21.1,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/13/69,19.4,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/14/69,21.1,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/15/69,23.3,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/16/69,23.9,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/17/69,25,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/18/69,26.7,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/19/69,27.2,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/20/69,19.4,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/21/69,24.4,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/22/69,28.3,14.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/23/69,30.6,15,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/24/69,25,15,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/25/69,22.2,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/26/69,25.6,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/27/69,25.6,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/28/69,20.6,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/29/69,24.4,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/30/69,28.3,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,7/31/69,23.9,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/1/69,20,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/2/69,20.6,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/3/69,21.7,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/4/69,20.6,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/5/69,21.1,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/6/69,22.2,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/7/69,20.6,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/8/69,23.9,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/9/69,24.4,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/10/69,21.1,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/11/69,21.7,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/12/69,19.4,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/13/69,25,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/14/69,29.4,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/15/69,18.3,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/16/69,20.6,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/17/69,22.8,11.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/18/69,22.2,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/19/69,22.2,14.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/20/69,21.1,15.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/21/69,22.2,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/22/69,22.8,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/23/69,23.9,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/24/69,23.3,14.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/25/69,22.8,15,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/26/69,20.6,11.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/27/69,17.8,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/28/69,20,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/29/69,20.6,10.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/30/69,22.2,11.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,8/31/69,25,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/1/69,26.7,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/2/69,21.7,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/3/69,18.3,11.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/4/69,14.4,11.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/5/69,18.3,11.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/6/69,23.9,11.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/7/69,25,14.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/8/69,25.6,16.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/9/69,27.2,15.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/10/69,26.1,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/11/69,24.4,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/12/69,18.9,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/13/69,18.9,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/14/69,17.8,10,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/15/69,18.9,8.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/16/69,16.7,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/17/69,17.8,11.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/18/69,20,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/19/69,15.6,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/20/69,18.9,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/21/69,18.9,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/22/69,17.8,13.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/23/69,16.7,13.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/24/69,16.7,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/25/69,20,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/26/69,17.8,11.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/27/69,15,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/28/69,17.8,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/29/69,15.6,11.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,9/30/69,18.3,12.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/1/69,17.8,11.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/2/69,15,10,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/3/69,15.6,10,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/4/69,16.7,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/5/69,15.6,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/6/69,24.4,10,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/7/69,15.6,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/8/69,13.9,10,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/9/69,15.6,10,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/10/69,14.4,8.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/11/69,15,6.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/12/69,16.1,8.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/13/69,14.4,6.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/14/69,15.6,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/15/69,20,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/16/69,14.4,9.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/17/69,14.4,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/18/69,11.7,5,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/19/69,11.7,6.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/20/69,15,11.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/21/69,22.2,10,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/22/69,11.7,10,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/23/69,13.3,8.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/24/69,13.9,7.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/25/69,15,7.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/26/69,16.7,11.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/27/69,12.8,9.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/28/69,14.4,8.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/29/69,14.4,10,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/30/69,15.6,11.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,10/31/69,18.3,12.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/1/69,15,8.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/2/69,17.8,8.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/3/69,13.9,10.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/4/69,13.9,8.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/5/69,13.9,8.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/6/69,12.8,8.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/7/69,13.9,8.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/8/69,10,8.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/9/69,8.9,6.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/10/69,10.6,8.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/11/69,10.6,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/12/69,12.2,10,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/13/69,10,8.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/14/69,8.9,6.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/15/69,9.4,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/16/69,8.9,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/17/69,9.4,3.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/18/69,12.2,7.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/19/69,13.3,8.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/20/69,10,8.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/21/69,12.2,6.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/22/69,8.9,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/23/69,8.9,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/24/69,10,3.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/25/69,11.1,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/26/69,11.1,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/27/69,11.7,1.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/28/69,6.7,1.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/29/69,4.4,1.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,11/30/69,11.1,0.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/1/69,11.1,1.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/2/69,13.3,3.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/3/69,7.8,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/4/69,9.4,7.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/5/69,9.4,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/6/69,8.3,6.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/7/69,10,6.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/8/69,8.3,5,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/9/69,7.8,6.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/10/69,8.9,3.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/11/69,12.2,6.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/12/69,10.6,7.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/13/69,13.3,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/14/69,11.7,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/15/69,10.6,6.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/16/69,7.8,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/17/69,11.1,7.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/18/69,11.1,8.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/19/69,12.2,8.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/20/69,10.6,9.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/21/69,11.1,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/22/69,8.3,7.8,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/23/69,8.3,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/24/69,8.3,3.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/25/69,10,6.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/26/69,8.3,5,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/27/69,5.6,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/28/69,8.9,5,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/29/69,7.8,6.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/30/69,8.3,6.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,12/31/69,8.3,5,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/1/70,5,1.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/2/70,5.6,1.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/3/70,4.4,1.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/4/70,5,-1.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/5/70,5.6,0,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/6/70,8.3,1.1,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/7/70,7.8,3.3,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/8/70,6.7,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/9/70,6.7,3.9,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/10/70,5.6,0,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/11/70,7.8,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/12/70,5.6,1.7,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/13/70,10.6,4.4,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/14/70,11.1,5.6,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/15/70,6.1,2.2,,,,,,
USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,5.8,1/16/70,3.3,1.1,,,,,,
